time,Ia,Ib,Ic,Vab,Vbc,Vca,Torque,Speed,Category
1.231,-77.66988505,-16.17620711,93.84609216,234.2942406,419.0937619,421.4313322,-214.3901499,1804.661583,UVT
1.2315,-79.18133032,-9.282390156,88.46372047,238.3790615,409.9655154,417.272471,-202.4014843,1801.949834,UVT
1.232,-59.32170741,-25.24558623,84.56729364,238.3787576,409.9669323,417.2733308,-148.9567202,1799.506171,UVT
1.2325,-21.96793924,-64.84646974,86.81440899,238.3784917,409.9697635,417.274642,-44.25660166,1797.750527,UVT
1.233,14.44067208,-90.63483148,76.1941594,238.3785333,409.9726729,417.2759278,71.65587426,1797.492115,UVT
1.2335,52.58541289,-104.8060912,52.22067833,238.3788842,409.9756622,417.2769399,177.0605741,1798.923211,UVT
1.234,94.8858322,-109.7767832,14.89095098,238.379539,409.978565,417.2778839,251.9032735,1801.679343,UVT
1.2345,112.7668978,-111.6653795,-1.101518342,240.5107759,407.9295467,413.0584581,264.9511906,1805.266032,UVT
1.235,105.8609879,-105.973486,0.112498036,240.5118358,407.9323634,413.0592118,233.6062296,1808.825949,UVT
1.2355,111.3232295,-99.30871303,-12.01451643,240.5129508,407.9351743,413.0598558,191.372915,1811.642795,UVT
1.236,129.9974446,-94.50812008,-35.4893245,240.5141946,407.9372943,413.0600059,129.0909559,1813.69049,UVT
1.2365,162.1792352,-94.19322765,-67.98600754,240.5154818,407.9388115,413.0597881,39.32129354,1814.929718,UVT
1.237,207.6198922,-100.6800346,-106.9398576,240.516778,412.9024576,408.0852669,-83.12748692,1814.977719,UVT
1.2375,208.8727452,-82.81300508,-126.0597401,240.5179011,412.9024913,408.0855664,-208.9185979,1813.400051,UVT
1.238,169.1963817,-35.49683517,-133.6995465,240.5185343,412.9026698,408.0874823,-295.9644761,1810.125882,UVT
1.2385,143.6897376,-2.912025896,-140.7777117,240.5191197,412.9032307,408.0896947,-338.1849641,1805.792843,UVT
1.239,129.9497516,14.5099009,-144.4596525,240.5195524,412.9042505,408.0923011,-346.9362473,1801.18722,UVT
1.2395,125.3417758,16.9287732,-142.270549,240.519937,412.9056246,408.0950646,-334.8544328,1796.744808,UVT
1.24,101.132279,41.63228196,-142.7645609,238.3877478,417.1306741,410.1500572,-277.7728949,1792.646491,UVT
1.2405,61.1733315,89.14903855,-150.32237,238.3879507,417.1321725,410.1525694,-164.8881088,1789.353984,UVT
1.241,23.88386172,121.8069097,-145.6907714,238.3880553,417.13327,410.1547004,-26.65974687,1787.677597,UVT
1.2415,-13.49863509,141.6128914,-128.1142563,238.3879627,417.1344114,410.1565713,113.9774129,1787.984275,UVT
1.242,-53.50415712,150.8220278,-97.31787068,238.387711,417.1355175,410.1582721,235.1243447,1790.120914,UVT
1.2425,-98.40183228,151.8738567,-53.4720244,234.306856,421.2947978,419.2813212,317.0892558,1793.717929,UVT
1.243,-119.4675908,150.894101,-31.42651013,234.3067198,421.2947778,419.2813965,334.0873299,1798.176881,UVT
1.2435,-116.1847634,143.3790599,-27.19429652,234.3069417,421.2936176,419.2806798,304.5169237,1802.60474,UVT
1.244,-125.5287671,135.8285738,-10.29980666,234.3071734,421.2926399,419.2802417,257.7366992,1806.291753,UVT
1.2445,-148.1848199,131.0018538,17.18296612,234.3074374,421.2918423,419.2800784,185.2398445,1809.142333,UVT
1.245,-184.2960879,131.4255341,52.87055376,234.3077208,421.2913266,419.2802251,80.50969677,1811.024764,UVT
1.2455,-176.7944109,106.2206746,70.57373627,234.308036,418.5495781,421.2660084,-44.06394025,1811.503546,UVT
1.246,-129.2899208,50.6232042,78.6667166,234.3084151,418.5495867,421.2662219,-145.5755606,1810.302961,UVT
1.2465,-97.20502799,9.152818538,88.05220945,234.3089419,418.5495321,421.2659256,-200.7908222,1807.772291,UVT
1.247,-78.36858452,-17.36713009,95.73571461,234.3093631,418.5493006,421.2656336,-219.9811473,1804.720271,UVT
1.2475,-70.29596308,-28.71974141,99.01570449,234.3097552,418.548875,421.2652501,-215.1621757,1801.715596,UVT
1.248,-70.31348495,-25.24351708,95.55700203,234.309975,418.5483898,421.2649361,-199.0254461,1798.98354,UVT
1.2485,-49.67552078,-44.38102878,94.05654955,232.3527226,423.1857273,423.3460751,-142.3505247,1796.587471,UVT
1.249,-12.25107278,-86.79714972,99.0482225,232.3528789,423.1845682,423.3453957,-34.79039078,1794.935519,UVT
1.2495,23.52658447,-114.9405951,91.41401065,232.3529298,423.1827697,423.3445138,87.77989436,1794.809457,UVT
1.25,60.3838973,-130.9243354,70.54043814,232.352789,423.1809718,423.3436963,203.2822262,1796.450161,UVT
1.2505,100.8035735,-137.1001582,36.29658476,232.3524898,423.1792537,423.3430446,291.0657219,1799.559093,UVT
1.251,146.9926667,-135.9974701,-10.99519657,227.9231026,427.2448101,431.8997572,333.0352831,1803.67357,UVT
1.2515,170.1308765,-133.800019,-36.33085746,227.9229791,427.2424273,431.8983735,312.0073099,1808.123454,UVT
1.252,169.5710441,-126.0249354,-43.54610871,227.9231645,427.2393525,431.8967922,248.4141757,1812.048769,UVT
1.2525,182.1562511,-119.2604703,-62.89578078,227.923406,427.2367696,431.895914,166.7215929,1814.838896,UVT
1.253,208.3791984,-116.247591,-92.13160744,227.923647,427.2348745,431.8957923,59.81355121,1816.399778,UVT
1.2535,248.1656099,-119.4458074,-128.7198025,227.9239302,427.2335196,431.8963302,-77.38406909,1816.576489,UVT
1.254,244.218472,-97.84651054,-146.3719615,227.9242289,425.2212039,434.3823307,-221.0139211,1814.965042,UVT
1.2545,199.9218931,-46.5076503,-153.4142428,227.9245972,425.2212593,434.3836377,-327.9230565,1811.458426,UVT
1.255,170.4605114,-9.78079084,-160.6797206,227.9251197,425.2215048,434.3846407,-385.0849094,1806.637406,UVT
1.2555,153.4862639,11.7500853,-165.2363492,227.9255869,425.221883,434.3858072,-403.3902781,1801.353386,UVT
1.256,146.3895721,18.11098716,-164.5005593,227.925992,425.222407,434.3871203,-395.3886003,1796.147931,UVT
1.2565,146.4253307,9.870894801,-156.2962255,232.3597431,416.1294686,430.258978,-374.1686413,1791.270045,UVT
1.257,124.8192369,24.6772268,-149.4964637,232.3596706,416.1315222,430.2612756,-305.6782283,1786.802594,UVT
1.2575,85.44308528,63.36969468,-148.81278,232.3594772,416.1349343,430.263992,-181.1221311,1783.231697,UVT
1.258,46.85271992,88.52756231,-135.3802822,232.3594587,416.1385008,430.2664828,-42.68733221,1781.429794,UVT
1.2585,6.453342919,102.3432159,-108.7965588,232.3596087,416.1420338,430.2687343,87.24084212,1781.61499,UVT
1.259,-38.08048299,107.2006521,-69.12016908,232.3599165,416.1454357,430.2706111,188.0325964,1783.433893,UVT
1.2595,-58.10116791,109.198152,-51.09698407,234.3154952,414.0948732,425.8960185,227.1371208,1786.405061,UVT
1.26,-53.18568836,103.8333885,-50.6477001,234.3159183,414.0981657,425.8974985,221.2882224,1789.669007,UVT
1.2605,-60.38645182,97.51631197,-37.12986015,234.3162692,414.1014515,425.8986805,204.0224752,1792.494862,UVT
1.261,-80.51390584,92.99580501,-12.48189917,234.3166328,414.1041104,425.8991366,165.4853957,1794.846246,UVT
1.2615,-113.8594685,92.81511835,21.04435013,234.3170208,414.1060548,425.8988787,97.60919687,1796.66943,UVT
1.262,-160.1993208,99.23007221,60.96924858,234.317421,419.1272058,421.4651216,-5.36702503,1797.555404,UVT
1.2625,-162.1280358,81.09008021,81.03795561,234.317689,419.1274401,421.4647073,-116.7272248,1797.037068,UVT
1.263,-122.9394893,33.35041671,89.58907255,234.3175772,419.1275474,421.4653265,-194.7345102,1794.980007,UVT
1.2635,-97.86982,0.098070608,97.77174939,234.3174664,419.1278463,421.4660554,-231.5741591,1791.94184,UVT
1.264,-84.60131725,-18.19042184,102.7917391,234.3174019,419.1282333,421.4667487,-238.4029287,1788.663096,UVT
1.2645,-80.57692632,-21.6117111,102.1886374,234.3173681,419.1286766,421.4674256,-227.5393643,1785.548644,UVT
1.265,-57.10940219,-47.37608092,104.4854831,232.0159958,423.336734,423.5015099,-175.7888519,1782.743069,UVT
1.2655,-18.06283098,-95.93655912,113.9993901,232.0161297,423.3366121,423.501762,-71.64160653,1780.660888,UVT
1.266,18.05476954,-129.5478094,111.4930399,232.0162567,423.3358829,423.5017592,56.33557868,1780.065952,UVT
1.2665,54.00265263,-150.1515389,96.14888631,232.0162108,423.3350639,423.5018009,185.8201654,1781.311358,UVT
1.267,92.32565592,-159.9501396,67.62448371,232.0159814,423.3342489,423.5018607,295.4082561,1784.244542,UVT
1.2675,135.3222631,-161.3444579,26.0221948,232.0155661,423.333507,423.5020416,365.7792015,1788.494728,UVT
1.268,154.3146657,-160.4467774,6.13211171,234.314097,421.2998479,419.2980972,370.3998077,1793.466019,UVT
1.2685,148.8411678,-152.7614817,3.92031391,234.3131652,421.2997585,419.2985841,327.9068535,1798.258249,UVT
1.269,155.9188433,-144.7590625,-11.15978079,234.3119521,421.3001714,419.2991215,268.9331097,1802.150698,UVT
1.2695,176.290545,-139.2173984,-37.07314656,234.310611,421.3005296,419.2992652,185.3159711,1805.057908,UVT
1.27,210.1552668,-138.6916867,-71.46358008,234.3092078,421.3008425,419.298999,70.77919361,1806.868582,UVT
1.2705,200.4941828,-112.3480948,-88.14608804,234.3078262,418.5598712,421.2837259,-63.76772032,1807.164958,UVT
1.271,150.9544911,-55.47857374,-95.47591732,234.3066024,418.5600263,421.2820327,-175.0593773,1805.670768,UVT
1.2715,117.010661,-12.6214747,-104.3891863,234.305679,418.5596844,421.2792197,-237.6636241,1802.728766,UVT
1.272,96.5240414,15.35459048,-111.8786319,234.3049288,418.558635,421.2757645,-261.600841,1799.178381,UVT
1.2725,87.03600357,28.18933219,-115.2253358,234.3043033,418.5569803,421.2719427,-258.7920665,1795.632964,UVT
1.273,85.89441454,26.17969318,-112.0741077,234.3039079,418.5547352,421.2678353,-241.9758304,1792.351957,UVT
1.2735,64.36112664,46.72517601,-111.0863027,232.3460756,423.1898101,423.3451447,-183.2488102,1789.431397,UVT
1.274,26.29533118,90.45008541,-116.7454166,232.3460157,423.1862096,423.3407466,-72.13496866,1787.295517,UVT
1.2745,-9.82510111,119.7613555,-109.9362544,232.3460377,423.1818335,423.3363708,56.89811636,1786.73615,UVT
1.275,-46.72068546,136.7294331,-90.00874766,232.3460108,423.1773781,423.3323957,181.5263382,1788.029667,UVT
1.2755,-86.87392975,143.6631008,-56.78917108,232.3459241,423.1730316,423.3290287,280.7406121,1790.917715,UVT
1.276,-101.8089821,146.6127925,-44.80381036,234.300884,421.0878078,418.6914454,315.8598566,1794.963652,UVT
1.2765,-91.28974896,141.0533365,-49.76358753,234.3005103,421.0846701,418.6898683,302.7317232,1799.276984,UVT
1.277,-92.59878358,133.4914309,-40.89264728,234.2999317,421.082514,418.6891633,279.607646,1803.050937,UVT
1.2775,-106.7672253,126.7756557,-20.00843042,234.2992801,421.0808453,418.6888423,236.5562067,1806.260805,UVT
1.278,-134.2992883,123.5847578,10.71453046,234.2986512,421.079493,418.6887986,165.2550697,1808.897045,UVT
1.2785,-175.1665408,126.3366144,48.82992635,234.2980255,421.0787097,418.6891033,59.55707753,1810.563193,UVT
1.279,-172.1426926,104.0324113,68.11028133,234.2974561,419.0986108,421.4366445,-61.15203169,1810.799023,UVT
1.2795,-128.6925812,51.77118876,76.9213924,234.2970118,419.0986406,421.4368927,-154.2791653,1809.388711,UVT
1.28,-100.1165798,13.9162625,86.20031729,234.2967894,419.0986532,421.4365608,-203.884494,1806.777242,UVT
1.2805,-84.15053414,-8.868649723,93.01918387,234.2965765,419.0986182,421.4362152,-220.5779709,1803.738365,UVT
1.281,-78.24740376,-16.51870743,94.7661112,234.296425,419.098534,421.4358314,-216.4513941,1800.760076,UVT
1.2815,-79.69798055,-9.512177617,89.21015817,238.3812009,409.9700763,417.2766113,-204.0313241,1798.027559,UVT
1.282,-59.74506265,-25.41765956,85.16272221,238.3808847,409.9712178,417.2771003,-150.1284381,1795.56763,UVT
1.2825,-22.26799241,-65.01145838,87.27945079,238.3806189,409.9737173,417.2780553,-44.95360389,1793.800682,UVT
1.283,14.25687503,-90.83494252,76.5780675,238.380659,409.9762573,417.2790225,71.37932462,1793.536792,UVT
1.2835,52.49559731,-105.0716517,52.57605441,238.3809927,409.9788644,417.2797728,177.2129851,1794.96753,UVT
1.284,94.85451491,-110.1240867,15.2695718,238.3816026,409.9813991,417.2805228,252.5497144,1797.728099,UVT
1.2845,112.7521961,-112.1034215,-0.64877461,240.5127588,407.9320514,413.0609755,266.0610068,1801.325172,UVT
1.285,105.8188796,-106.5104634,0.691583798,240.5136955,407.9345977,413.0616669,235.1341215,1804.901393,UVT
1.2855,111.1970439,-99.9130834,-11.28396051,240.5146491,407.9372079,413.0622914,193.3830404,1807.739349,UVT
1.286,129.7318001,-95.1348341,-34.59696603,240.5157006,407.9391987,413.0624408,131.6534868,1809.813639,UVT
1.2865,161.7243326,-94.78648916,-66.93784344,240.5167769,407.9406495,413.0622139,42.49946119,1811.086439,UVT
1.287,206.9355209,-101.1768107,-105.7587102,240.5178581,412.9042591,408.0876403,-79.2926297,1811.175779,UVT
1.2875,207.9296671,-83.15602975,-124.7736374,240.5187776,412.9042929,408.0878488,-204.8495698,1809.647664,UVT
1.288,167.9730552,-35.64374014,-132.329315,240.5192328,412.9044679,408.0896065,-292.1008098,1806.426087,UVT
1.2885,142.1937262,-2.802424738,-139.3913014,240.5196749,412.9049955,408.0915889,-334.5195433,1802.140665,UVT
1.289,128.2066789,14.92620505,-143.1328839,240.5200041,412.9059303,408.0939001,-343.4092902,1797.577668,UVT
1.2895,123.3945111,17.68854188,-141.083053,240.5203245,412.9071542,408.0963188,-331.3611736,1793.17627,UVT
1.29,99.03376659,42.75526544,-141.789032,238.3881048,417.1319786,410.1509389,-274.5411229,1789.118922,UVT
1.2905,58.97789553,90.63787861,-149.6157741,238.3882995,417.1331914,410.1530787,-162.0494363,1785.864886,UVT
1.291,21.67562154,123.6458995,-145.3215211,238.3884043,417.1339549,410.1548621,-23.87150542,1784.220917,UVT
1.2915,-15.62846155,143.7675947,-128.1391331,238.3883062,417.134736,410.1564328,117.116155,1784.558626,UVT
1.292,-55.46070759,153.2398019,-97.77909428,238.3880304,417.1354806,410.1578957,239.0383489,1786.732523,UVT
1.2925,-100.0902437,154.4848207,-54.39457704,234.3071275,421.2944246,419.2807816,322.1887119,1790.378442,UVT
1.293,-120.8005634,153.619623,-32.81905957,234.3069082,421.2941119,419.280751,340.1570826,1794.902982,UVT
1.2935,-117.0877895,146.1399463,-29.05215685,234.3070125,421.2927192,419.2799834,311.2474503,1799.410457,UVT
1.294,-125.9328302,138.5154862,-12.58265599,234.3070959,421.2915754,419.2795315,265.3016472,1803.183687,UVT
1.2945,-148.0393099,133.5012989,14.53801094,234.3071896,421.2906757,419.2793689,193.7768321,1806.128594,UVT
1.295,-183.5723561,133.6252797,49.94707634,234.3072919,421.2901111,419.2795076,90.09734705,1808.11799,UVT
1.2955,-175.4866908,108.0220442,67.46464657,234.3074282,418.5483464,421.265249,-34.40209294,1808.717095,UVT
1.296,-127.4123796,51.94996449,75.46241508,234.3076428,418.5483555,421.2653762,-136.811447,1807.638186,UVT
1.2965,-94.80669348,9.928050194,84.87864329,234.3080296,418.5482923,421.2649399,-192.8525264,1805.212644,UVT
1.297,-75.52225907,-17.19792968,92.72018874,234.3083421,418.5480237,421.2644553,-212.7043664,1802.250091,UVT
1.2975,-67.09465567,-29.18644587,96.28110154,234.3086588,418.5475189,421.2638355,-208.3148511,1799.327413,UVT
1.298,-66.86648206,-26.35044748,93.21692954,234.308834,418.5469058,421.2632565,-192.3372915,1796.673207,UVT
1.2985,-46.10031796,-46.10613583,92.20645379,232.3515582,423.1840599,423.3441194,-136.1518512,1794.354471,UVT
1.299,-8.664692488,-89.09388848,97.75858097,232.3517099,423.1826847,423.3431743,-29.25712572,1792.77562,UVT
1.2995,26.99241656,-117.7395668,90.74715022,232.3517609,423.1806452,423.3420537,93.23860126,1792.712743,UVT
1.3,63.60047622,-134.1359102,70.53543396,232.3516151,423.1785985,423.3410383,209.2728113,1794.414691,UVT
1.3005,103.6494654,-140.6174696,36.96800423,232.3512972,423.1766414,423.3402367,298.1586511,1797.59474,UVT
1.301,149.3577444,-139.6995585,-9.658185894,227.9218833,427.2419864,431.8968611,341.7158477,1801.79711,UVT
1.3015,171.9225635,-137.5594558,-34.36310769,227.9217031,427.2394263,431.8954177,321.8769692,1806.35724,UVT
1.302,170.7189597,-129.7152467,-41.00371301,227.921812,427.2362178,431.8938105,258.9511922,1810.409888,UVT
1.3025,182.6097086,-122.7431135,-59.86659509,227.9219613,427.2335449,431.8929268,178.0605542,1813.332931,UVT
1.303,208.1152697,-119.3905752,-88.72469455,227.9221005,427.2315985,431.8928056,72.02959961,1815.033184,UVT
1.3035,247.1906371,-122.1297959,-125.0608412,227.9222798,427.2302217,431.8933366,-64.29513947,1815.360535,UVT
1.304,242.5674693,-99.9731488,-142.5943205,227.9224796,425.2178927,434.3793023,-208.2774064,1813.910592,UVT
1.3045,197.6555924,-48.00543565,-149.6501567,227.9227605,425.2179483,434.3805589,-316.6874352,1810.561243,UVT
1.305,167.6683949,-10.59720551,-157.0711894,227.9232119,425.2181874,434.3814866,-375.2243379,1805.872258,UVT
1.3055,150.2772301,11.63826909,-161.9154992,227.9236267,425.2185444,434.3825561,-394.6773825,1800.697001,UVT
1.306,142.8859751,18.69831885,-161.584294,227.923997,425.2190283,434.3837577,-387.5314722,1795.587358,UVT
1.3065,142.7574065,11.12515582,-153.8825623,232.3577429,416.1260449,430.2554998,-366.8489255,1790.796423,UVT
1.307,121.1189177,26.5418657,-147.6607834,232.3576612,416.1280249,430.2576829,-299.1894251,1786.41125,UVT
1.3075,81.83833649,65.76724685,-147.6055833,232.3574656,416.1313538,430.2602966,-175.5908148,1782.914609,UVT
1.308,43.46672665,91.36358523,-134.8303119,232.3574474,416.1348347,430.262702,-37.47857715,1781.17378,UVT
1.3085,3.397422044,105.5107397,-108.9081617,232.3575966,416.1382861,430.2648879,92.73636401,1781.415442,UVT
1.309,-40.70974589,110.5841871,-69.87444124,232.3579001,416.1416156,430.2667188,194.3515123,1783.298022,UVT
1.3095,-60.22439052,112.6776259,-52.45323534,234.3134625,414.0909925,425.89209,234.0375262,1786.346331,UVT
1.31,-54.74293522,107.2879548,-52.54501962,234.3138728,414.0942393,425.8935547,228.4092056,1789.697559,UVT
1.3105,-61.33909396,100.8274059,-39.4883119,234.3142087,414.0974931,425.8947303,211.5739256,1792.611884,UVT
1.311,-80.84675592,96.05313402,-15.2063781,234.3145568,414.1001315,425.8951851,173.6306053,1795.054719,UVT
1.3115,-113.5809688,95.52086888,18.06009991,234.3149306,414.1020639,425.8949288,106.4459162,1796.977691,UVT
1.312,-159.3407644,101.5024604,57.83830394,234.315319,419.1232378,421.4611999,4.179672367,1797.97268,UVT
1.3125,-160.7422969,82.86556202,77.87673491,234.3155781,419.1234696,421.4607909,-107.441162,1797.572414,UVT
1.313,-121.0994317,34.58513021,86.51430154,234.3154607,419.1235783,421.4614196,-186.5899283,1795.630418,UVT
1.3135,-95.6623102,0.773614808,94.88869539,234.3153468,419.1238835,421.4621649,-224.4120682,1792.687895,UVT
1.314,-82.12304687,-18.06921262,100.1922595,234.3152806,419.124284,421.462883,-232.0085391,1789.487807,UVT
1.3145,-77.92932412,-22.01876644,99.94809056,234.3152451,419.1247501,421.4635938,-221.6728113,1786.443795,UVT
1.315,-54.39561515,-48.26713672,102.6627519,232.0138634,423.3328347,423.4977189,-170.7021763,1783.70364,UVT
1.3155,-15.3854979,-97.25183468,112.6373326,232.0139949,423.3327601,423.4980184,-67.47342695,1781.678999,UVT
1.316,20.60528799,-131.2156443,110.6103563,232.0141206,423.3320905,423.4980655,60.03934269,1781.129134,UVT
1.3165,56.34697217,-152.0924469,95.7454747,232.0140765,423.3313409,423.4981548,189.4952767,1782.413238,UVT
1.317,94.39727313,-162.0803766,67.68310347,232.0138544,423.3306004,423.4982553,299.4375537,1785.387488,UVT
1.3175,137.0687516,-163.5791126,26.51036099,232.0134546,423.3299324,423.4984662,370.4655424,1789.685568,UVT
1.318,155.697456,-162.7003002,7.002844107,234.3120067,421.2963393,419.2945317,375.5296513,1794.714878,UVT
1.3185,149.8358932,-154.9481935,5.112300335,234.3111122,421.2963044,419.2950253,333.1903465,1799.572228,UVT
1.319,156.5202248,-146.8080726,-9.7121522,234.3099477,421.2967564,419.2955622,274.443761,1803.530355,UVT
1.3195,176.509397,-141.0684177,-35.44097932,234.3086646,421.2971373,419.2957047,191.091509,1806.504221,UVT
1.32,210.0172257,-140.2971977,-69.720028,234.3073251,421.2974587,419.2954443,76.81512323,1808.385151,UVT
1.3205,200.0386238,-113.6712621,-86.36736171,234.3060084,418.5564745,421.2801819,-58.03009609,1808.755114,UVT
1.321,150.2346761,-56.49189699,-93.74277915,234.3048458,418.5566285,421.2785337,-170.1281007,1807.330922,UVT
1.3215,116.0827552,-13.32205362,-102.7607016,234.3039759,418.5562944,421.2757936,-233.4591433,1804.445956,UVT
1.322,95.44761297,14.95514064,-110.4027536,234.303268,418.5552708,421.2724403,-258.0061783,1800.940897,UVT
1.3225,85.87034381,28.06705726,-113.9374011,234.3026715,418.5536678,421.2687468,-255.6738672,1797.434002,UVT
1.323,84.69546321,26.30100299,-110.9964662,234.3022922,418.5515046,421.2647876,-239.2028013,1794.186527,UVT
1.3235,63.18183217,47.05020546,-110.2320376,232.3444608,423.1866913,423.3422552,-180.9148668,1791.296173,UVT
1.324,25.18716082,90.93464882,-116.1218096,232.3444007,423.1832326,423.3380146,-70.28712521,1789.18604,UVT
1.3245,-10.82987207,120.3599533,-109.5300812,232.3444226,423.1790191,423.3337851,58.45736521,1788.646057,UVT
1.325,-47.60019432,137.3982047,-89.79801041,232.3444019,423.1747367,423.329935,182.958731,1789.955233,UVT
1.3255,-87.61671639,144.3620725,-56.74535611,232.3443335,423.1705615,423.3266649,282.1610858,1792.858604,UVT
1.326,-102.4114552,147.3036928,-44.89223753,234.2993265,421.0854952,418.6891442,317.2274679,1796.920686,UVT
1.3265,-91.75484986,141.6975138,-49.94266394,234.2990076,421.0824911,418.6876033,303.9751821,1801.250218,UVT
1.327,-92.94196371,134.0703438,-41.12838012,234.2985028,421.0804381,418.6869119,280.7432067,1805.038644,UVT
1.3275,-107.0101999,127.279567,-20.26936711,234.2979417,421.0788392,418.686592,237.5839634,1808.261271,UVT
1.328,-134.4680617,124.0127267,10.45533503,234.2974145,421.0775255,418.6865493,166.1601558,1810.90908,UVT
1.3285,-175.2892468,126.6959287,48.59331811,234.2968951,421.0767567,418.6868681,60.31355701,1812.585333,UVT
1.329,-172.2485445,104.3328538,67.91569072,234.296429,419.0966528,421.4344447,-60.5994,1812.829406,UVT
1.3295,-128.8130067,52.02098822,76.79201851,234.2960778,419.0966843,421.4347671,-153.9528311,1811.424747,UVT
1.33,-100.2727021,14.14026609,86.13243599,234.2959331,419.0967128,421.4345471,-203.7539093,1808.815902,UVT
1.3305,-84.35738271,-8.643748357,93.00113106,234.2957784,419.0967196,421.4343496,-220.6206875,1805.777177,UVT
1.331,-78.51273675,-16.26660706,94.77934381,234.2956652,419.0967114,421.4341436,-216.6581302,1802.797153,UVT
1.3315,-80.02164932,-9.209092091,89.23074141,238.3804646,409.9683651,417.2751193,-204.4075698,1800.061079,UVT
1.332,-60.12211419,-25.04482566,85.16693985,238.380156,409.9696542,417.2758098,-150.6361154,1797.595624,UVT
1.3325,-22.69275704,-64.55574965,87.2485067,238.3798904,409.9723306,417.2769573,-45.57515186,1795.821549,UVT
1.333,13.80791055,-90.29028846,76.48237791,238.3799312,409.9750668,417.2780955,70.5753759,1795.549401,UVT
1.3335,52.05171625,-104.4400595,52.38834322,238.3802736,409.9778758,417.2789857,176.1308556,1796.969807,UVT
1.334,94.44924845,-109.4160581,14.96680966,238.3809063,409.9806041,417.2798389,251.0769819,1799.716316,UVT
1.3345,112.41948,-111.3339391,-1.08554086,240.5121047,407.931429,413.0603571,264.2568345,1803.294095,UVT
1.335,105.590525,-105.695108,0.104583026,240.5131045,407.9341163,413.0610817,233.0842187,1806.846396,UVT
1.3355,111.1076343,-99.08687236,-12.02076196,240.5141403,407.9368308,413.0617167,191.0278206,1809.657851,UVT
1.336,129.8113888,-94.33814597,-35.47324279,240.5152895,407.9388887,413.0618665,128.93729,1811.70251,UVT
1.3365,161.9962727,-94.06296883,-67.93330391,240.5164724,407.9403741,413.0616439,39.37993723,1812.941014,UVT
1.337,207.4146134,-100.5710185,-106.843595,240.5176618,412.9039983,408.0870927,-82.83483923,1812.990913,UVT
1.3375,208.6217035,-82.7066219,-125.9150816,240.5186834,412.9040324,408.0873455,-208.4466999,1811.418059,UVT
1.338,168.8767296,-35.37871221,-133.4980174,240.5192274,412.9042089,408.0891801,-295.3923581,1808.150974,UVT
1.3385,143.2910565,-2.754497304,-140.5365592,240.5197408,412.9047521,408.0912739,-337.5341641,1803.825888,UVT
1.339,129.4691923,14.73317133,-144.2023636,240.5201213,412.905727,408.0937274,-346.2116781,1799.228684,UVT
1.3395,124.7845001,17.24079455,-142.0252946,240.5204735,412.9070219,408.0963115,-334.0430624,1794.795444,UVT
1.34,100.5083395,42.05040321,-142.5587427,238.38827,417.1319537,410.1511096,-276.9516189,1790.707307,UVT
1.3405,60.49364178,89.68443678,-150.1780786,238.3884689,417.1333008,410.1534263,-164.1040262,1787.425173,UVT
1.341,23.17646773,122.4633438,-145.6398116,238.3885737,417.1342205,410.1553739,-25.81546622,1785.758257,UVT
1.3415,-14.20026053,142.3858422,-128.1855817,238.3884779,417.1351691,410.1570855,115.0118443,1786.074844,UVT
1.342,-54.16257628,151.6983828,-97.53580652,238.3882128,417.136081,410.1586597,236.4996765,1788.224242,UVT
1.3425,-98.97731656,152.8319062,-53.85458961,234.3073298,421.2951797,419.2816193,318.9619731,1791.83886,UVT
1.343,-119.9220035,151.9077524,-31.98574896,234.3071477,421.2950012,419.2816381,336.3811151,1796.322251,UVT
1.3435,-116.4841675,144.4219083,-27.93774083,234.3073046,421.2937147,419.2808943,307.1199764,1800.780509,UVT
1.344,-125.6389738,136.8565739,-11.21760012,234.3074539,421.2926467,419.2804491,260.7230003,1804.501157,UVT
1.3445,-148.07841,131.9671521,16.11125786,234.307623,421.2917936,419.2802864,188.6712399,1807.389277,UVT
1.345,-183.9544199,132.2788789,51.67554097,234.307805,421.2912516,419.2804282,84.42532484,1809.315002,UVT
1.3455,-176.2082607,106.9179757,69.29028504,234.3080196,418.5494967,421.2661888,-40.06874403,1809.843227,UVT
1.346,-128.4579649,51.13024638,77.3277185,234.308306,418.5495057,421.266352,-141.91099,1808.693266,UVT
1.3465,-96.14312758,9.431158654,86.71196893,234.3087535,418.5494456,421.2659739,-197.4335599,1806.206857,UVT
1.347,-77.10409164,-17.34688606,94.45097771,234.309113,418.5491915,421.2655689,-216.8667446,1803.19298,UVT
1.3475,-68.86649184,-28.97647727,97.84296912,234.3094623,418.5487181,421.2650462,-212.1942469,1800.223687,UVT
1.348,-68.76540506,-25.78471581,94.55012086,234.3096569,418.5481556,421.2645752,-196.0877601,1797.525649,UVT
1.3485,-48.05981716,-45.20183294,93.26165011,232.3523924,423.1853832,423.3455499,-139.5937534,1795.163812,UVT
1.349,-10.61871455,-87.88100611,98.49972066,232.3525464,423.1840927,423.3447115,-32.29462362,1793.544624,UVT
1.3495,25.11417122,-116.259609,91.14543783,232.3525974,423.182147,423.3436858,90.28243899,1793.44731,UVT
1.35,61.86517653,-132.4401335,70.57495702,232.3524531,423.1801961,423.3427485,206.0727299,1795.116366,UVT
1.3505,102.1190489,-138.7650479,36.64599897,232.3521416,423.1783302,423.3420057,294.414418,1798.258683,UVT
